year,age,sex,purpose,country,nation,visits_sum,nights_sum,spend_sum,Sample_N
2004,0 -15,Female,Holiday,Other Western Europe,Other Western Europe,0.652598,7.178578,0.324993804,1
2004,0 -15,Female,Holiday,Other Eastern Europe,Other Eastern Europe,0.416959,2.918713,0.067964317,1
2004,0 -15,Female,Holiday,Other Eastern Europe,USA,0.26642,1.86494,0.05674746,1
2004,0 -15,Female,Holiday,USA,UK,1.755641,21.574913,0.10946936,6
2004,0 -15,Female,Holiday,USA,France,0.420048,1.260144,0.0966433837,1
2004,0 -15,Female,Holiday,USA,USA,45.045594,349.307895,24.6344695374,102
2004,0 -15,Female,Holiday,USA,South Korea,0.40861,0,0,1
2004,0 -15,Female,Holiday,USA,Nigeria,0.441321,6.619815,0.0744963088,1
2004,0 -15,Female,Holiday,Canada,Canada,5.416432,38.0173,2.6961709494,14
2004,0 -15,Female,Holiday,Mexico,Mexico,0.403893,1.615572,0.069469596,1
2004,0 -15,Female,Holiday,Chile,Chile,0.446921,1.340763,0.1033281352,1
2004,0 -15,Female,Holiday,Other Central & South America,Other Central & South America,2.079917,25.925402,0.5553114009,3
2004,0 -15,Female,Holiday,Hong Kong,UK,0.522805,5.750855,0.43706498,1
2004,0 -15,Female,Holiday,Hong Kong,Belgium,0.261233,1.044932,0.022988504,1
2004,0 -15,Female,Holiday,Malaysia,Malaysia,0.696703,5.316962,0.263679906,2
2004,0 -15,Female,Holiday,Singapore,UK,0.611454,21.40089,0.466539402,1
2004,0 -15,Female,Holiday,Singapore,Singapore,0.266784,1.867488,0.1652700202,1
2004,0 -15,Female,Holiday,China,China,0.642831,1.285662,0.181278342,1
2004,0 -15,Female,Holiday,Other Asia,Other Asia,0.848236,8.50794,0.4359977364,2
2004,0 -15,Female,Holiday,Japan,Japan,5.518246,26.891535,2.3432604757,16
2004,0 -15,Female,Holiday,South Korea,South Korea,1.469846,9.685161,0.066889395,3
2004,0 -15,Female,Holiday,Australia,UK,0.424347,1.697388,0,1
2004,0 -15,Female,Holiday,Australia,Australia,4.912003,65.133433,2.3294868918,15
2004,0 -15,Female,Holiday,New Zealand,New Zealand,0.223432,8.93728,0.065465576,1
2004,0 -15,Female,Holiday,United Arab Emirates,France,0.429385,3.451574,0.069167274,2
2004,0 -15,Female,Holiday,United Arab Emirates,United Arab Emirates,0.235958,1.651706,0.121046454,1
2004,0 -15,Female,Holiday,United Arab Emirates,Other Middle East,0.27269,4.90842,0.82161497,1
2004,0 -15,Female,Holiday,United Arab Emirates,India,0.967972,3.871888,0.385147352,2
2004,0 -15,Female,Holiday,Other Gulf States,UK,0.309483,6.808626,0.0762358758,1
2004,0 -15,Female,Holiday,Other Gulf States,Other Gulf States,1.071754,13.855988,2.103213385,3
2004,0 -15,Female,Holiday,Saudi Arabia,Saudi Arabia,1.412968,14.770705,1.2621238033,3
2004,0 -15,Female,Holiday,Other Middle East,Australia,0.239384,0.957536,0.1379648989,1
2004,0 -15,Female,Holiday,Other Middle East,Other Middle East,0.641032,28.762792,1.3859973204,2
2004,0 -15,Female,Holiday,Israel,Israel,6.409235,35.397148,1.909706578,9
2004,0 -15,Female,Holiday,India,India,0.82328,8.379512,1.044068634,3
2004,0 -15,Female,Holiday,South Africa,South Africa,0.488848,1.466544,0.1130461,1
2004,0 -15,Female,Holiday,South Africa,Other Southern Africa,0.307345,4.610175,0.249871485,1
2004,0 -15,Female,Holiday,Other Southern Africa,UK,0.48546,12.1365,0.3299511418,1
2004,0 -15,Female,Holiday,Nigeria,UK,0.486472,15.080632,0.310369136,1
2004,0 -15,Female,Holiday,Nigeria,USA,0.209772,3.14658,0.0776456374,1
2004,0 -15,Female,Holiday,Nigeria,Nigeria,1.385251,40.897167,1.017119049,5
2004,0 -15,Female,Holiday,Other Africa,UK,0.52865,3.70055,0,1
2004,0 -15,Female,Business,Spain,UK,0.623484,3.11742,0.0655992456,1
2004,0 -15,Female,VFR,Belgium,UK,4.817843,26.606533,0.9163602976,5
2004,0 -15,Female,VFR,Belgium,Belgium,9.546626,33.393153,0.8566330358,7
2004,0 -15,Female,VFR,Belgium,Switzerland,0.882643,7.061144,0.0736274311,1
2004,0 -15,Female,VFR,Belgium,Australia,0.782804,3.131216,0.0978598936,1
2004,0 -15,Female,VFR,Luxembourg,France,0.832499,3.784443,0.09426681,2
2004,0 -15,Female,VFR,France,UK,13.77782,170.916338,1.2288442409,16
2004,0 -15,Female,VFR,France,Belgium,2.054645,4.10929,0,1
2004,0 -15,Female,VFR,France,France,31.18495,271.102936,8.5990921515,30
2004,0 -15,Female,VFR,France,Norway,1.206834,7.241004,0.3222874334,1
2004,0 -15,Female,VFR,France,USA,0.347811,1.739055,0.015303684,1
2004,0 -15,Female,VFR,France,South Korea,1.339201,9.374407,0.151329713,1
2004,0 -15,Female,VFR,Germany,UK,11.708573,92.990772,1.3929630493,11
2004,0 -15,Female,VFR,Germany,Germany,20.119478,173.643212,3.0814613386,19
2004,0 -15,Female,VFR,Germany,USA,1.294898,9.064286,0.164020845,1
2004,0 -15,Female,VFR,Italy,UK,0.801152,7.210368,0.39657024,1
2004,0 -15,Female,VFR,Italy,Italy,9.778256,86.411501,1.9808859655,7
2004,0 -15,Female,VFR,Netherlands,UK,6.527425,71.380977,1.7176364714,6
2004,0 -15,Female,VFR,Netherlands,Netherlands,13.169923,126.899025,3.6397924073,11
2004,0 -15,Female,VFR,Denmark,UK,2.149432,7.313916,0.1747086306,2
2004,0 -15,Female,VFR,Denmark,Denmark,4.74224,20.28188,0.627277375,4
2004,0 -15,Female,VFR,Greece,UK,1.19877,19.18032,0.3352564096,1
2004,0 -15,Female,VFR,Greece,Greece,0.304139,3.345529,0.0893560382,1
2004,0 -15,Female,VFR,Spain,UK,6.16566,85.255609,29.5114008667,7
2004,0 -15,Female,VFR,Spain,Spain,8.305163,61.109044,1.5192646432,9
2004,0 -15,Female,VFR,Portugal,UK,2.690863,46.466098,0.829019338,2
2004,0 -15,Female,VFR,Portugal,Portugal,1.030885,11.339735,0.786565255,1
2004,0 -15,Female,VFR,Portugal,Other Africa,0.355154,1.77577,0.0544568283,1
2004,0 -15,Female,VFR,Austria,Italy,1.246034,7.476204,0.140801842,1
2004,0 -15,Female,VFR,Austria,Austria,1.871191,5.989523,0.219800427,2
2004,0 -15,Female,VFR,Sweden,Sweden,4.743023,31.886214,0.5427508022,6
2004,0 -15,Female,VFR,Finland,Finland,0.878654,8.468651,0.205311907,2
2004,0 -15,Female,VFR,Irish Republic,UK,6.76714,41.414194,0.8789342163,8
2004,0 -15,Female,VFR,Irish Republic,Irish Republic,30.297116,169.137802,5.7803418503,23
2004,0 -15,Female,VFR,Irish Republic,Nigeria,0.311276,3.735312,0.0455499509,1
2004,0 -15,Female,VFR,Turkey,Turkey,0.938334,13.538086,1.071981742,2
2004,0 -15,Female,VFR,Yugoslavia,Venezuela,0.250886,0.501772,0.019987335,1
2004,0 -15,Female,VFR,Switzerland,UK,2.704177,50.475325,0.4872166791,2
2004,0 -15,Female,VFR,Switzerland,Switzerland,1.306324,7.567546,0.0868051355,2
2004,0 -15,Female,VFR,Norway,Norway,0.581904,2.90952,0.267866136,2
2004,0 -15,Female,VFR,Czech Republic,Czech Republic,0.417475,5.0097,0,1
2004,0 -15,Female,VFR,Poland,Poland,5.143334,90.008345,0.6987604989,2
2004,0 -15,Female,VFR,Russia,Russia,0.571183,10.281294,0.1631681341,1
2004,0 -15,Female,VFR,Other Western Europe,UK,3.926244,47.703582,0.9070802422,3
2004,0 -15,Female,VFR,Other Western Europe,Other Western Europe,1.658481,56.999499,0.593201253,3
2004,0 -15,Female,VFR,Other Eastern Europe,UK,1.58191,21.41217,0.0364731523,2
2004,0 -15,Female,VFR,Other Eastern Europe,Other Eastern Europe,1.46797,8.80782,0.43158318,1
2004,0 -15,Female,VFR,Other Eastern Europe,USA,0.228302,0.684906,0.016666046,1
2004,0 -15,Female,VFR,Other Eastern Europe,South Africa,0.291792,1.167168,0.009629136,1
2004,0 -15,Female,VFR,USA,UK,5.469329,118.133294,1.5025399397,11
2004,0 -15,Female,VFR,USA,Netherlands,0.454876,5.003636,0.290210888,1
2004,0 -15,Female,VFR,USA,Spain,0.652003,1.304006,0.020864096,1
2004,0 -15,Female,VFR,USA,USA,26.559284,326.985984,7.533139526,59
2004,0 -15,Female,VFR,USA,Canada,0.233194,2.565134,0.020521072,1
2004,0 -15,Female,VFR,USA,Other Africa,0.212062,2.544744,0.051319004,1
2004,0 -15,Female,VFR,Canada,UK,0.23326,3.96542,0.04968438,1
2004,0 -15,Female,VFR,Canada,Canada,8.849145,141.318071,2.3924896311,17
2004,0 -15,Female,VFR,Canada,Iran,0.278098,1.668588,0.087044674,1
2004,0 -15,Female,VFR,Brazil,UK,0.63821,17.127898,0.2239637437,2
2004,0 -15,Female,VFR,Other Central & South America,UK,0.979374,26.213106,0.584896262,3
2004,0 -15,Female,VFR,Other Central & South America,Other Central & South America,0.799348,32.051847,0.564102524,2
2004,0 -15,Female,VFR,Other Central & South America,Other Asia,0.209293,4.395153,0.1168551886,1
2004,0 -15,Female,VFR,Hong Kong,UK,1.283542,27.063758,1.0287648729,3
2004,0 -15,Female,VFR,Hong Kong,China,0.67432,7.41752,0.07619816,1
2004,0 -15,Female,VFR,Malaysia,UK,0.562043,19.109462,1.223005568,1
2004,0 -15,Female,VFR,Malaysia,Malaysia,0.258955,3.366415,0,1
2004,0 -15,Female,VFR,Thailand,Thailand,0.584082,7.008984,0.591675066,1
2004,0 -15,Female,VFR,Singapore,Singapore,0.228302,0.913208,0.020090576,1
2004,0 -15,Female,VFR,Taiwan,Taiwan,0.351526,48.159062,2.4079531,1
2004,0 -15,Female,VFR,Other Asia,Other Asia,0.45236,3.16652,0.11309,1
2004,0 -15,Female,VFR,South Korea,South Korea,0.535448,6.960824,0.060505624,1
2004,0 -15,Female,VFR,Australia,UK,3.288367,43.694155,0.7981372025,6
2004,0 -15,Female,VFR,Australia,Sweden,0.554385,2.21754,0.090364755,1
2004,0 -15,Female,VFR,Australia,Australia,10.076575,115.500043,2.7692080333,25
2004,0 -15,Female,VFR,New Zealand,Sweden,0.203906,0.407812,0,1
2004,0 -15,Female,VFR,United Arab Emirates,UK,3.840478,87.367703,1.4239097393,7
2004,0 -15,Female,VFR,United Arab Emirates,India,1.179571,11.79571,0.404592853,1
2004,0 -15,Female,VFR,Other Gulf States,UK,0.302106,4.833696,0.154980378,1
2004,0 -15,Female,VFR,Other Gulf States,Other Gulf States,1.034709,10.311228,0.7259683971,3
2004,0 -15,Female,VFR,Saudi Arabia,UK,0.407736,8.562456,0,1
2004,0 -15,Female,VFR,Egypt,Greece,0.333739,10.01217,0.737229451,1
2004,0 -15,Female,VFR,Israel,Israel,0.249911,3.748665,0.0501071555,1
2004,0 -15,Female,VFR,India,UK,0.20184,9.28464,0.0699038527,1
2004,0 -15,Female,VFR,India,India,0.11923,1.43076,0.071538,1
2004,0 -15,Female,VFR,Pakistan,Pakistan,0.827288,12.3686,0.426994828,2
2004,0 -15,Female,VFR,South Africa,UK,0.173854,3.303226,0.1181628266,1
2004,0 -15,Female,VFR,South Africa,South Africa,0.999696,15.241065,0.2245935842,3
2004,0 -15,Female,VFR,Other Southern Africa,UK,0.344527,10.680337,0.087165331,1
2004,0 -15,Female,VFR,Other Southern Africa,Other Southern Africa,0.186017,2.418221,0.1116721437,1
2004,0 -15,Female,VFR,Nigeria,India,0.394865,8.68703,0.163079245,1
2004,0 -15,Female,VFR,Nigeria,Nigeria,2.541653,27.829037,1.015429629,3
2004,0 -15,Female,VFR,Other Africa,UK,1.211373,10.695543,0.5841672362,3
2004,0 -15,Female,VFR,Other Africa,Other Africa,0.203177,3.657186,0.2735438999,1
2004,0 -15,Female,Study,Belgium,Belgium,0.715347,37.416852,0.85596964,2
2004,0 -15,Female,Study,France,France,9.000342,120.235806,4.6993295714,16
2004,0 -15,Female,Study,Germany,Germany,5.477967,78.103516,3.7281005406,5
2004,0 -15,Female,Study,Italy,Italy,10.768321,148.240636,6.0372437059,16
2004,0 -15,Female,Study,Spain,Spain,1.969227,64.394006,1.5164095868,3
2004,0 -15,Female,Study,Austria,Austria,8.284325,136.373911,6.1945441048,13
2004,0 -15,Female,Study,Sweden,Sweden,1.185555,23.7111,1.0309211627,3
2004,0 -15,Female,Study,Turkey,Turkey,0.674087,8.763131,0.5656014605,1
2004,0 -15,Female,Study,Norway,Norway,0.527592,6.858696,0.134008368,1
2004,0 -15,Female,Study,Russia,Russia,5.67555,100.518612,4.2007254675,6
2004,0 -15,Female,Study,Other Eastern Europe,Other Eastern Europe,1.834713,38.528973,2.234680434,1
2004,0 -15,Female,Study,Canada,Denmark,0.491647,9.83294,0.4640351212,1
2004,0 -15,Female,Study,Canada,Canada,0.563715,14.65659,2.146063005,1
2004,0 -15,Female,Study,Taiwan,Taiwan,0.593485,11.8697,0.996936103,1
2004,0 -15,Female,Study,China,China,2.881761,51.033765,4.1001313404,8
2004,0 -15,Female,Study,Japan,Japan,1.428228,16.535036,1.2908760044,3
2004,0 -15,Female,Study,South Korea,South Korea,0.138026,1.932364,0.0207039,1
2004,0 -15,Female,Study,Israel,Israel,0.536204,7.506856,0.435397648,1
2004,0 -15,Female,Misc.,Belgium,Belgium,3.082175,1.987296,0.0972306739,3
2004,0 -15,Female,Misc.,France,France,7.243488,22.86583,0.9902244638,7
2004,0 -15,Female,Misc.,France,Japan,0.284688,0.284688,0.032169744,1
2004,0 -15,Female,Misc.,Germany,UK,1.99417,13.95919,0.2499293261,1
2004,0 -15,Female,Misc.,Germany,Germany,1.631783,7.437112,0.0849750325,3
2004,0 -15,Female,Misc.,Italy,Italy,2.524589,7.573767,0.4827385512,2
2004,0 -15,Female,Misc.,Netherlands,Netherlands,0.974823,1.949646,0.3763655128,1
2004,0 -15,Female,Misc.,Greece,USA,0.22227,0.22227,0.00377859,1
2004,0 -15,Female,Misc.,Spain,Spain,0.958397,4.671274,0.194752267,2
2004,0 -15,Female,Misc.,Portugal,UK,0.411674,0.411674,0.0130706495,1
2004,0 -15,Female,Misc.,Austria,Austria,0.452755,3.169285,0.1069624632,1
2004,0 -15,Female,Misc.,Irish Republic,Irish Republic,6.546875,8.600416,0.8329316876,7
2004,0 -15,Female,Misc.,Switzerland,USA,0.851827,7.666443,0.7209293004,1
2004,0 -15,Female,Misc.,Norway,Norway,1.696453,1.984762,0.205740893,4
2004,0 -15,Female,Misc.,USA,USA,8.06409,10.932875,0.8179945538,21
2004,0 -15,Female,Misc.,Canada,UK,0.326058,1.63029,0.330296754,1
2004,0 -15,Female,Misc.,Canada,Other Eastern Europe,0.238376,0.238376,0.0110446752,1
2004,0 -15,Female,Misc.,Canada,Canada,2.483723,2.483723,0.1567078832,5
2004,0 -15,Female,Misc.,Canada,India,0.208281,0.208281,0,1
2004,0 -15,Female,Misc.,Mexico,Spain,0.245966,0.983864,0.126180558,1
2004,0 -15,Female,Misc.,Other Central & South America,UK,0.218782,5.907114,0.112235166,1
2004,0 -15,Female,Misc.,Other Central & South America,Other Central & South America,0.438476,0.438476,0.060509688,1
2004,0 -15,Female,Misc.,Malaysia,Malaysia,0.59632,186.05184,0.2065252946,1
2004,0 -15,Female,Misc.,Taiwan,Taiwan,0.422239,0.422239,0,1
2004,0 -15,Female,Misc.,Other Asia,Other Asia,1.1365,62.62708,0.0622561968,3
2004,0 -15,Female,Misc.,Australia,Irish Republic,1.479636,1.479636,0.0224416392,1
2004,0 -15,Female,Misc.,Australia,Australia,0.408439,0.408439,0.033528726,2
2004,0 -15,Female,Misc.,United Arab Emirates,USA,0.203841,0.203841,0,1
2004,0 -15,Female,Misc.,United Arab Emirates,United Arab Emirates,0.404473,8.08946,0.409731149,1
2004,0 -15,Female,Misc.,Other Gulf States,Other Gulf States,0.670234,7.035194,0.7873914796,2
2004,0 -15,Female,Misc.,Saudi Arabia,UK,0.307809,4.309326,1.684946466,1
2004,0 -15,Female,Misc.,Other Middle East,UK,0.400953,3.608577,0,1
2004,0 -15,Female,Misc.,India,India,0.511762,4.28917,0.082611206,2
2004,0 -15,Female,Misc.,South Africa,South Africa,0.314094,15.390606,0.2134793267,1
2004,0 -15,Female,Misc.,Other Southern Africa,Netherlands,0.189535,32.22095,0,1
2004,0 -15,Female,Misc.,Nigeria,Nigeria,0.819613,3.773226,1.3392168603,3
2004,0 -15,Female,Misc.,Other Africa,Other Africa,0.789678,7.261848,1.324490312,3
2004,0 -15,Female,Transit,Belgium,Belgium,0,0,0,1
2004,0 -15,Female,Transit,France,France,0,0,0.00267843,5
2004,0 -15,Female,Transit,Germany,Germany,0,0,0,1
2004,0 -15,Female,Transit,Italy,UK,0,0,0.00718557,1
2004,0 -15,Female,Transit,Italy,Italy,0,0,0.013531648,2
2004,0 -15,Female,Transit,Italy,USA,0,0,0.0101057618,2
2004,0 -15,Female,Transit,Netherlands,Netherlands,0,0,0,2
2004,0 -15,Female,Transit,Denmark,Denmark,0,0,0,2
2004,0 -15,Female,Transit,Spain,UK,0,0,0.00112889,1
2004,0 -15,Female,Transit,Spain,Spain,0,0,0,1
2004,0 -15,Female,Transit,Portugal,Portugal,0,0,0,1
2004,0 -15,Female,Transit,Sweden,Sweden,0,0,0.0220914219,5
2004,0 -15,Female,Transit,Finland,Finland,0,0,0.00316873,2
2004,0 -15,Female,Transit,Irish Republic,UK,0,0,0,2
2004,0 -15,Female,Transit,Irish Republic,Irish Republic,0,0,0.0777289412,26
2004,0 -15,Female,Transit,Irish Republic,USA,0,0,0.001694375,2
2004,0 -15,Female,Transit,Irish Republic,Mexico,0,0,0,3
2004,0 -15,Female,Transit,Irish Republic,Other Asia,0,0,0.0090371185,1
2004,0 -15,Female,Transit,Switzerland,Switzerland,0,0,0,1
2004,0 -15,Female,Transit,Norway,Chile,0,0,0.00249185,1
2004,0 -15,Female,Transit,Other Western Europe,UK,0,0,0.001575591,1
2004,0 -15,Female,Transit,USA,USA,0,0,0.0731563754,25
2004,0 -15,Female,Transit,USA,India,0,0,0.0100622,1
2004,0 -15,Female,Transit,Canada,Canada,0,0,0.00479058,13
2004,0 -15,Female,Transit,Canada,South Africa,0,0,0.01329864,1
2004,0 -15,Female,Transit,Other Central & South America,Austria,0,0,0.003759626,1
2004,0 -15,Female,Transit,Other Central & South America,South Africa,0,0,0.0355365488,1
2004,0 -15,Female,Transit,Hong Kong,Irish Republic,0,0,0,1
2004,0 -15,Female,Transit,Other Asia,France,0,0,0.016778664,1
2004,0 -15,Female,Transit,Other Asia,Other Asia,0,0,0,1
2004,0 -15,Female,Transit,Australia,Irish Republic,0,0,0,1
2004,0 -15,Female,Transit,Australia,Australia,0,0,0.035937317,7
2004,0 -15,Female,Transit,Other Gulf States,Other Gulf States,0,0,0.0076448172,1
2004,0 -15,Female,Transit,Israel,Israel,0,0,0,1
2004,0 -15,Female,Transit,South Africa,Portugal,0,0,0.00614915,1
2004,0 -15,Female,Transit,South Africa,South Africa,0,0,0.02247444,1
2004,0 -15,Female,Transit,Nigeria,Nigeria,0,0,0.0236977,1
2004,0 -15,Female,Transit,Other Africa,Other Africa,0,0,0,1
2004,16-24,Male,Holiday,Belgium,UK,3.241991,25.106056,0.0643048518,3
2004,16-24,Male,Holiday,Belgium,Belgium,36.446898,90.822923,5.8661069105,39
2004,16-24,Male,Holiday,Belgium,Brazil,0.377883,1.511532,0.1136947919,1
2004,16-24,Male,Holiday,Belgium,Other Africa,0.420048,4.20048,0.55446336,1
2004,16-24,Male,Holiday,Luxembourg,Luxembourg,0.377883,1.133649,0.2271896836,1
2004,16-24,Male,Holiday,France,UK,0.926745,3.70698,0.2082006782,1
2004,16-24,Male,Holiday,France,France,84.490617,456.146405,14.0168177919,100
2004,16-24,Male,Holiday,France,Germany,1.221113,3.254729,0.2759817057,3
2004,16-24,Male,Holiday,France,USA,0.485453,0.970906,0.0034054528,1
2004,16-24,Male,Holiday,France,Argentina,0.529586,1.588758,0.0928274228,1
2004,16-24,Male,Holiday,France,Singapore,0.482426,0.964852,0.126878038,1
2004,16-24,Male,Holiday,France,Japan,0.470255,0,0.0188910839,1
2004,16-24,Male,Holiday,France,Australia,0.441321,1.323963,0.044203594,1
2004,16-24,Male,Holiday,Germany,UK,5.64655,76.016773,0.8422406166,7
2004,16-24,Male,Holiday,Germany,Germany,65.061862,383.210126,16.1155848654,52
2004,16-24,Male,Holiday,Germany,Spain,0.482713,1.930852,0.102817869,1
2004,16-24,Male,Holiday,Germany,Switzerland,0.304078,1.52039,0.15051861,1
2004,16-24,Male,Holiday,Germany,Other Asia,0.519876,7.278264,0.214708788,1
2004,16-24,Male,Holiday,Italy,Italy,31.451009,303.845656,15.6678292635,23
2004,16-24,Male,Holiday,Netherlands,UK,0.89159,0,0.0892017963,1
2004,16-24,Male,Holiday,Netherlands,Netherlands,34.919183,197.796287,9.8514522312,36
2004,16-24,Male,Holiday,Netherlands,Sweden,1.111724,1.111724,0.120066192,1
2004,16-24,Male,Holiday,Netherlands,Irish Republic,0.392894,1.178682,0.0658286039,1
2004,16-24,Male,Holiday,Denmark,UK,0.240651,1.443906,0.027193563,1
2004,16-24,Male,Holiday,Denmark,Denmark,8.607519,29.221709,2.082313373,9
2004,16-24,Male,Holiday,Greece,Greece,2.960676,8.410438,0.4773553262,4
2004,16-24,Male,Holiday,Spain,Germany,1.390709,12.516381,0.852504617,1
2004,16-24,Male,Holiday,Spain,Spain,32.289811,216.956136,10.73339603,31
2004,16-24,Male,Holiday,Portugal,Portugal,3.246747,23.313858,1.2332583369,6
2004,16-24,Male,Holiday,Austria,Austria,6.934877,34.326846,2.4473916964,8
2004,16-24,Male,Holiday,Sweden,Austria,0.334259,1.337036,0.1121438945,1
2004,16-24,Male,Holiday,Sweden,Sweden,4.041392,17.996644,1.2467284481,9
2004,16-24,Male,Holiday,Finland,Finland,4.511266,22.517585,1.3174689048,6
2004,16-24,Male,Holiday,Irish Republic,UK,0.308962,1.235848,0.621940506,1
2004,16-24,Male,Holiday,Irish Republic,Irish Republic,40.250175,109.231083,10.4513290864,36
2004,16-24,Male,Holiday,Irish Republic,Other Eastern Europe,1.502007,10.514049,0.470128191,1
2004,16-24,Male,Holiday,Irish Republic,Australia,1.762151,5.148334,0.368432213,2
2004,16-24,Male,Holiday,Irish Republic,India,2.019681,0,0.329208003,1
2004,16-24,Male,Holiday,Turkey,Turkey,0.282141,2.257128,0.169566741,1
2004,16-24,Male,Holiday,Yugoslavia,Yugoslavia,0.487536,1.950144,0.103845168,1
2004,16-24,Male,Holiday,Switzerland,UK,1.591567,6.366268,0.304145646,2
2004,16-24,Male,Holiday,Switzerland,France,0.595526,2.97763,0.29478537,1
2004,16-24,Male,Holiday,Switzerland,Italy,0.263115,1.05246,0.12313782,1
2004,16-24,Male,Holiday,Switzerland,Switzerland,7.701696,35.946939,2.5483214504,14
2004,16-24,Male,Holiday,Switzerland,Other Gulf States,0.482426,0.964852,0.078635438,1
2004,16-24,Male,Holiday,Norway,Norway,10.601862,33.424124,3.845012242,17
2004,16-24,Male,Holiday,Iceland,Iceland,1.373645,5.136889,1.081749363,2
2004,16-24,Male,Holiday,Czech Republic,Czech Republic,14.423882,51.942411,2.3966416693,6
2004,16-24,Male,Holiday,Poland,Poland,12.974252,309.435083,2.6305067706,7
2004,16-24,Male,Holiday,Hungary,France,0.286844,1.147376,0.147150972,1
2004,16-24,Male,Holiday,Hungary,Hungary,5.964421,54.024569,1.3708349042,4
2004,16-24,Male,Holiday,Russia,Russia,1.00435,4.0174,0.149021935,2
2004,16-24,Male,Holiday,Other Western Europe,UK,0.701178,16.127094,0.710293314,1
2004,16-24,Male,Holiday,Other Western Europe,Greece,0.685957,2.743828,0.066537829,1
2004,16-24,Male,Holiday,Other Western Europe,Other Western Europe,3.542494,33.702526,2.1417982977,6
2004,16-24,Male,Holiday,Other Eastern Europe,Other Eastern Europe,24.923892,1411.999752,50.6703441564,8
2004,16-24,Male,Holiday,USA,UK,1.729857,56.007002,1.5362360497,4
2004,16-24,Male,Holiday,USA,France,1.562087,3.124174,0.957559331,1
2004,16-24,Male,Holiday,USA,Other Eastern Europe,0.217347,2.17347,0.220172511,1
2004,16-24,Male,Holiday,USA,USA,81.489036,707.736487,41.8419020473,160
2004,16-24,Male,Holiday,USA,South Korea,1.042164,0.600843,0.0334884692,2
2004,16-24,Male,Holiday,USA,Australia,0.217347,0.652041,0.026733681,1
2004,16-24,Male,Holiday,USA,Other Gulf States,0.187822,0.563466,0.378085686,1
2004,16-24,Male,Holiday,USA,India,0.402542,8.151234,0.275060306,2
2004,16-24,Male,Holiday,USA,Pakistan,0.282025,1.69215,0.172881325,1
2004,16-24,Male,Holiday,USA,South Africa,0.202258,4.854192,0.123984154,1
2004,16-24,Male,Holiday,USA,Nigeria,0.272137,5.714877,0.085178881,1
2004,16-24,Male,Holiday,USA,Other Africa,0.217347,1.521429,0.121279626,1
2004,16-24,Male,Holiday,Canada,Canada,8.840534,77.848552,4.4843000031,24
